id,"code","name","definition","source_id/id","system","contains_id/id","level","level_name"
hc_patient.species_33976005,"33976005","Southern coral snake","Micrurus frontalis (organism)","base.snomed","http://snomed.info",hc_patient.species_376006,22,"Species"
hc_patient.species_45399004,"45399004","Eastern coral snake","Micrurus fulvius (organism)","base.snomed","http://snomed.info",hc_patient.species_376006,22,"Species"
hc_patient.species_49969008,"49969008","Hemprich's coral snake","Micrurus hemprichii (organism)","base.snomed","http://snomed.info",hc_patient.species_376006,22,"Species"
hc_patient.species_59182009,"59182009","black-ringed coral snake","Micrurus mipartitus (organism)","base.snomed","http://snomed.info",hc_patient.species_376006,22,"Species"
hc_patient.species_1162008,"1162008","black-banded coral snake","Micrurus nigrocinctus (organism)","base.snomed","http://snomed.info",hc_patient.species_376006,22,"Species"
hc_patient.species_14879001,"14879001","Amazonian coral snake","Micrurus spixii (organism) aka Brazilian coral snake","base.snomed","http://snomed.info",hc_patient.species_376006,22,"Species"
hc_patient.species_4108005,"4108005","Surinam coral snake","Micrurus surinamensis (organism)","base.snomed","http://snomed.info",hc_patient.species_376006,22,"Species"
hc_patient.species_90292007,"90292007","emerald tree boa","Corallus caninus (organism)","base.snomed","http://snomed.info",hc_patient.species_1733000,22,"Species"
hc_patient.species_44663009,"44663009","Cuban boa","Epicrates angulifer (organism)","base.snomed","http://snomed.info",hc_patient.species_3012009,22,"Species"
hc_patient.species_10933004,"10933004","rainbow boa","Epicrates cenchria (organism)","base.snomed","http://snomed.info",hc_patient.species_3012009,22,"Species"
hc_patient.species_89733007,"89733007","puff adder","Bitis arietans (organism)","base.snomed","http://snomed.info",hc_patient.species_3574007,22,"Species"
hc_patient.species_78189006,"78189006","Berg adder","Bitis atropos (organism)","base.snomed","http://snomed.info",hc_patient.species_3574007,22,"Species"
hc_patient.species_12802005,"12802005","horned puff adder","Bitis caudalis (organism)","base.snomed","http://snomed.info",hc_patient.species_3574007,22,"Species"
hc_patient.species_73955009,"73955009","many-horned adder","Bitis cornuta (organism)","base.snomed","http://snomed.info",hc_patient.species_3574007,22,"Species"
hc_patient.species_63585006,"63585006","Gaboon viper","Bitis gabonica (organism)","base.snomed","http://snomed.info",hc_patient.species_3574007,22,"Species"
hc_patient.species_50819004,"50819004","Cape puff adder","Bitis inornata (organism)","base.snomed","http://snomed.info",hc_patient.species_3574007,22,"Species"
hc_patient.species_60395004,"60395004","rhinoceros viper","Bitis nasicornis (organism) aka river jack","base.snomed","http://snomed.info",hc_patient.species_3574007,22,"Species"
hc_patient.species_70472008,"70472008","urutu","Bothrops alternatus (organism)","base.snomed","http://snomed.info",hc_patient.species_5271003,22,"Species"
hc_patient.species_21688008,"21688008","barba amarilla","Bothrops atrox (organism) aka fer-de-lance, fer de lance","base.snomed","http://snomed.info",hc_patient.species_5271003,22,"Species"
hc_patient.species_20488006,"20488006","Amazon tree viper","Bothrops bilineatus (organism)","base.snomed","http://snomed.info",hc_patient.species_5271003,22,"Species"
hc_patient.species_15888003,"15888003","St. Lucia serpent","Bothrops caribbaeus (organism)","base.snomed","http://snomed.info",hc_patient.species_5271003,22,"Species"
hc_patient.species_64711000,"64711000","bothrops cotiara","Bothrops cotiara (organism)","base.snomed","http://snomed.info",hc_patient.species_5271003,22,"Species"
hc_patient.species_27386009,"27386009","Goldman's viper","Bothrops godmani (organism)","base.snomed","http://snomed.info",hc_patient.species_5271003,22,"Species"
hc_patient.species_48984005,"48984005","cotiarinha","Bothrops itapetiningae (organism)","base.snomed","http://snomed.info",hc_patient.species_5271003,22,"Species"
hc_patient.species_49189008,"49189008","bothrops jararaca","Bothrops jararaca (organism)","base.snomed","http://snomed.info",hc_patient.species_5271003,22,"Species"
hc_patient.species_70325009,"70325009","jararacussu","Bothrops jararacucu (organism)","base.snomed","http://snomed.info",hc_patient.species_5271003,22,"Species"
hc_patient.species_84104003,"84104003","fer de lance","Bothrops lanceolatus (organism)","base.snomed","http://snomed.info",hc_patient.species_5271003,22,"Species"
hc_patient.species_16874009,"16874009","Lansberg's hog-nosed viper","Bothrops lansbergii (organism)","base.snomed","http://snomed.info",hc_patient.species_5271003,22,"Species"
hc_patient.species_44161007,"44161007","hog-nosed viper","Bothrops nasuta (organism)","base.snomed","http://snomed.info",hc_patient.species_5271003,22,"Species"
hc_patient.species_81150001,"81150001","Jararaca pintada","Bothrops neuwiedi (organism)","base.snomed","http://snomed.info",hc_patient.species_5271003,22,"Species"
hc_patient.species_39094008,"39094008","nose-horned viper","Bothrops nigroviridis (organism) aka palm viper","base.snomed","http://snomed.info",hc_patient.species_5271003,22,"Species"
hc_patient.species_43165005,"43165005","black-spotted viper","Bothrops nigroviridis marchi (organism)","base.snomed","http://snomed.info",hc_patient.species_5271003,22,"Species"
hc_patient.species_81536000,"81536000","jumping viper","Bothrops nummifer (organism) aka timba, tommygoff","base.snomed","http://snomed.info",hc_patient.species_5271003,22,"Species"
hc_patient.species_90283009,"90283009","eyelash viper","Bothrops schlegelii (organism) aka horned palm viper, Schlegel's tree viper","base.snomed","http://snomed.info",hc_patient.species_5271003,22,"Species"
hc_patient.species_39050002,"39050002","cephenemyia auribarbis","Cephenemyia auribarbis (organism)","base.snomed","http://snomed.info",hc_patient.species_5443006,22,"Species"
hc_patient.species_33497003,"33497003","cephenemyia jellisoni","Cephenemyia jellisoni (organism)","base.snomed","http://snomed.info",hc_patient.species_5443006,22,"Species"
hc_patient.species_35364000,"35364000","cephenemyia phobifer","Cephenemyia phobifer (organism)","base.snomed","http://snomed.info",hc_patient.species_5443006,22,"Species"
hc_patient.species_112467005,"112467005","cephenemyia pratti","Cephenemyia pratti (organism)","base.snomed","http://snomed.info",hc_patient.species_5443006,22,"Species"
hc_patient.species_37263008,"37263008","cephenemyia stimulator","Cephenemyia stimulator (organism)","base.snomed","http://snomed.info",hc_patient.species_5443006,22,"Species"
hc_patient.species_81178000,"81178000","cephenemyia trompe","Cephenemyia trompe (organism)","base.snomed","http://snomed.info",hc_patient.species_5443006,22,"Species"
hc_patient.species_74933005,"74933005","cephenemyia ulrichii","Cephenemyia ulrichii (organism)","base.snomed","http://snomed.info",hc_patient.species_5443006,22,"Species"
hc_patient.species_66874006,"66874006","rhinoestrus purpureus","Rhinoestrus purpureus (organism)","base.snomed","http://snomed.info",hc_patient.species_5833002,22,"Species"
hc_patient.species_70577004,"70577004","white shark","Carcharodon carcharias (organism)","base.snomed","http://snomed.info",hc_patient.species_7309007,22,"Species"
hc_patient.species_39884002,"39884002","basking shark","Cetorhinus maximus (organism)","base.snomed","http://snomed.info",hc_patient.species_7309007,22,"Species"
hc_patient.species_56903002,"56903002","shortfin mako","Isurus oxyrinchus (organism)","base.snomed","http://snomed.info",hc_patient.species_7309007,22,"Species"
hc_patient.species_44920008,"44920008","longfin mako","Isurus paucus (organism)","base.snomed","http://snomed.info",hc_patient.species_7309007,22,"Species"
hc_patient.species_25682000,"25682000","salmon shark","Lamna ditropis (organism)","base.snomed","http://snomed.info",hc_patient.species_7309007,22,"Species"
hc_patient.species_45100004,"45100004","porbeagle","Lamna nasus (organism)","base.snomed","http://snomed.info",hc_patient.species_7309007,22,"Species"
hc_patient.species_40656003,"40656003","wohlfahrtia magnifica","Wohlfahrtia magnifica (organism)","base.snomed","http://snomed.info",hc_patient.species_8557009,22,"Species"
hc_patient.species_83344007,"83344007","wohlfahrtia meigenii","Wohlfahrtia meigenii (organism)","base.snomed","http://snomed.info",hc_patient.species_8557009,22,"Species"
hc_patient.species_12087000,"12087000","wohlfahrtia nuba","Wohlfahrtia nuba (organism)","base.snomed","http://snomed.info",hc_patient.species_8557009,22,"Species"
hc_patient.species_50822002,"50822002","wohlfahrtia opaca","Wohlfahrtia opaca (organism)","base.snomed","http://snomed.info",hc_patient.species_8557009,22,"Species"
hc_patient.species_32234002,"32234002","wohlfahrtia vigil","Wohlfahrtia vigil (organism)","base.snomed","http://snomed.info",hc_patient.species_8557009,22,"Species"
hc_patient.species_59587005,"59587005","banded water snake","Boulengerina annulata (organism) aka ringed water cobra","base.snomed","http://snomed.info",hc_patient.species_11450002,22,"Species"
hc_patient.species_35361008,"35361008","lipoptena caprina","Lipoptena caprina (organism)","base.snomed","http://snomed.info",hc_patient.species_14367009,22,"Species"
hc_patient.species_24083001,"24083001","lipoptena cervi","Lipoptena cervi (organism)","base.snomed","http://snomed.info",hc_patient.species_14367009,22,"Species"
hc_patient.species_22629004,"22629004","lipoptena depressa","Lipoptena depressa (organism)","base.snomed","http://snomed.info",hc_patient.species_14367009,22,"Species"
hc_patient.species_12266004,"12266004","lipoptena mazamae","Lipoptena mazamae (organism)","base.snomed","http://snomed.info",hc_patient.species_14367009,22,"Species"
hc_patient.species_424059005,"424059005","greater white-fronted goose","Anser albifrons (organism)","base.snomed","http://snomed.info",hc_patient.species_15778005,22,"Species"
hc_patient.species_125104001,"125104001","goose","Anser anser (organism)","base.snomed","http://snomed.info",hc_patient.species_15778005,22,"Species"
hc_patient.species_42237007,"42237007","swan goose","Anser cygnoides (organism)","base.snomed","http://snomed.info",hc_patient.species_15778005,22,"Species"
hc_patient.species_424104009,"424104009","lesser white-fronted goose","Anser erythropus (organism)","base.snomed","http://snomed.info",hc_patient.species_15778005,22,"Species"
hc_patient.species_33162005,"33162005","barheaded goose","Anser indicus (organism)","base.snomed","http://snomed.info",hc_patient.species_15778005,22,"Species"
hc_patient.species_75827009,"75827009","head grub","Oestrus ovis (organism) aka nasal worm, sheep bot fly, sheep nose fly","base.snomed","http://snomed.info",hc_patient.species_16287006,22,"Species"
hc_patient.species_10157003,"10157003","muscina assimilis","Muscina assimilis (organism)","base.snomed","http://snomed.info",hc_patient.species_17584007,22,"Species"
hc_patient.species_64848002,"64848002","Nonbiting stable fly","Muscina stabulans (organism)","base.snomed","http://snomed.info",hc_patient.species_17584007,22,"Species"
hc_patient.species_55298003,"55298003","ringhals cobra","Haemachatus haemachatus (organism)","base.snomed","http://snomed.info",hc_patient.species_18875000,22,"Species"
hc_patient.species_14290002,"14290002","Western African cobra","Naja goldii (organism)","base.snomed","http://snomed.info",hc_patient.species_18875000,22,"Species"
hc_patient.species_61991007,"61991007","Asp","Naja haje (organism) aka Egyptian cobra","base.snomed","http://snomed.info",hc_patient.species_18875000,22,"Species"
hc_patient.species_27828003,"27828003","black-lipped cobra","Naja melanoleuca (organism) aka forest cobra","base.snomed","http://snomed.info",hc_patient.species_18875000,22,"Species"
hc_patient.species_80240000,"80240000","common cobra","Naja naja (organism) aka Indian cobra, spectacled cobra","base.snomed","http://snomed.info",hc_patient.species_18875000,22,"Species"
hc_patient.species_79664006,"79664006","Chinese cobra","Naja naja atra (organism) aka Formosan cobra, Taiwan cobra","base.snomed","http://snomed.info",hc_patient.species_18875000,22,"Species"
hc_patient.species_68289003,"68289003","Thailand cobra","Naja naja kaouthia (organism)","base.snomed","http://snomed.info",hc_patient.species_18875000,22,"Species"
hc_patient.species_22041007,"22041007","Borneo cobra","Naja naja miolepis (organism)","base.snomed","http://snomed.info",hc_patient.species_18875000,22,"Species"
hc_patient.species_24384004,"24384004","Central Asian cobra","Naja naja oxiana (organism) aka oxus cobra","base.snomed","http://snomed.info",hc_patient.species_18875000,22,"Species"
hc_patient.species_61885009,"61885009","Philippine cobra","Naja naja philippinensis (organism)","base.snomed","http://snomed.info",hc_patient.species_18875000,22,"Species"
hc_patient.species_12707005,"12707005","Malay cobra","Naja naja sputatrix (organism)","base.snomed","http://snomed.info",hc_patient.species_18875000,22,"Species"
hc_patient.species_87713001,"87713001","black-necked cobra","Naja nigricollis (organism) aka spitting cobra","base.snomed","http://snomed.info",hc_patient.species_18875000,22,"Species"
hc_patient.species_62390002,"62390002","cape cobra","Naja nivea (organism) aka yellow cobra","base.snomed","http://snomed.info",hc_patient.species_18875000,22,"Species"
hc_patient.species_79730003,"79730003","king cobra","Ophiophagus hannah (organism)","base.snomed","http://snomed.info",hc_patient.species_18875000,22,"Species"
hc_patient.species_609255006,"609255006","larval form of genus sarcophaga","Larval form of Genus Sarcophaga (organism)","base.snomed","http://snomed.info",hc_patient.species_20730009,22,"Species"
